"DateTime","Yield (x)","Yield (y)"
"Yield","2019-12-10 01:00:00",-1.303176
"Yield","2019-12-11 01:00:00",-1.326597
"Yield","2019-12-12 01:00:00",-1.334132
"Yield","2019-12-13 01:00:00",-1.292703
"Yield","2019-12-16 01:00:00",-1.315358
"Yield","2019-12-17 01:00:00",-1.303084
"Yield","2019-12-18 01:00:00",-1.323722
"Yield","2019-12-19 01:00:00",-1.282524
"Yield","2019-12-20 01:00:00",-1.281087
"Yield","2019-12-23 01:00:00",-1.302156
"Yield","2019-12-27 01:00:00",-1.296767
"Yield","2019-12-30 01:00:00",-1.250913
"Yield","2020-01-02 01:00:00",-1.260488
"Yield","2020-01-03 01:00:00",-1.355749
"Yield","2020-01-06 01:00:00",-1.364201
"Yield","2020-01-07 01:00:00",-1.354753
"Yield","2020-01-08 01:00:00",-1.343848
"Yield","2020-01-09 01:00:00",-1.315361
"Yield","2020-01-10 01:00:00",-1.302328
"Yield","2020-01-13 01:00:00",-1.31079
"Yield","2020-01-14 01:00:00",-1.312851
"Yield","2020-01-15 01:00:00",-1.355458
"Yield","2020-01-16 01:00:00",-1.345765
"Yield","2020-01-17 01:00:00",-1.350111
"Yield","2020-01-20 01:00:00",-1.349921
"Yield","2020-01-21 01:00:00",-1.3491
"Yield","2020-01-22 01:00:00",-1.362785
"Yield","2020-01-23 01:00:00",-1.373403
"Yield","2020-01-24 01:00:00",-1.400941
"Yield","2020-01-27 01:00:00",-1.39645
"Yield","2020-01-28 01:00:00",-1.395652
"Yield","2020-01-29 01:00:00",-1.415157
"Yield","2020-01-30 01:00:00",-1.41714
"Yield","2020-01-31 01:00:00",-1.427294
"Yield","2020-02-03 01:00:00",-1.460519
"Yield","2020-02-04 01:00:00",-1.433651
"Yield","2020-02-05 01:00:00",-1.428512
"Yield","2020-02-06 01:00:00",-1.408682
"Yield","2020-02-07 01:00:00",-1.415965
"Yield","2020-02-10 01:00:00",-1.395415
"Yield","2020-02-11 01:00:00",-1.379997
"Yield","2020-02-12 01:00:00",-1.358688
"Yield","2020-02-13 01:00:00",-1.375272
"Yield","2020-02-14 01:00:00",-1.389918
"Yield","2020-02-17 01:00:00",-1.40148
"Yield","2020-02-18 01:00:00",-1.400675
"Yield","2020-02-19 01:00:00",-1.39254
"Yield","2020-02-20 01:00:00",-1.390107
"Yield","2020-02-21 01:00:00",-1.388638
"Yield","2020-02-24 01:00:00",-1.391421
"Yield","2020-02-25 01:00:00",-1.39796
"Yield","2020-02-26 01:00:00",-1.370649
"Yield","2020-02-27 01:00:00",-1.391769
"Yield","2020-02-28 01:00:00",-1.407969
"Yield","2020-03-02 01:00:00",-1.431383
"Yield","2020-03-03 01:00:00",-1.398175
"Yield","2020-03-04 01:00:00",-1.438626
"Yield","2020-03-05 01:00:00",-1.452454
"Yield","2020-03-06 01:00:00",-1.411172
"Yield","2020-03-09 01:00:00",-1.338422
"Yield","2020-03-10 01:00:00",-1.27201
"Yield","2020-03-11 01:00:00",-1.309926
"Yield","2020-03-12 01:00:00",-1.281931
"Yield","2020-03-13 01:00:00",-1.19342
"Yield","2020-03-16 01:00:00",-1.056825
"Yield","2020-03-17 01:00:00",-0.896626
"Yield","2020-03-18 01:00:00",-0.664132
"Yield","2020-03-19 01:00:00",-0.64633
"Yield","2020-03-20 01:00:00",-0.610172
"Yield","2020-03-23 01:00:00",-0.650142
"Yield","2020-03-24 01:00:00",-0.587465
"Yield","2020-03-25 01:00:00",-0.540306
"Yield","2020-03-26 01:00:00",-0.564955
"Yield","2020-03-27 01:00:00",-0.823982
"Yield","2020-03-30 00:00:00",-0.92565
"Yield","2020-03-31 00:00:00",-0.864114
"Yield","2020-04-01 00:00:00",-0.867655
"Yield","2020-04-02 00:00:00",-0.780004
"Yield","2020-04-03 00:00:00",-0.848723
"Yield","2020-04-06 00:00:00",-0.851137
"Yield","2020-04-07 00:00:00",-0.867156
"Yield","2020-04-08 00:00:00",-0.838072
"Yield","2020-04-09 00:00:00",-0.845896
"Yield","2020-04-14 00:00:00",-0.878032
"Yield","2020-04-15 00:00:00",-0.933074
"Yield","2020-04-16 00:00:00",-0.920442
"Yield","2020-04-17 00:00:00",-0.922002
"Yield","2020-04-20 00:00:00",-0.94322
"Yield","2020-04-21 00:00:00",-0.912453
"Yield","2020-04-22 00:00:00",-0.889427
"Yield","2020-04-23 00:00:00",-0.898623
"Yield","2020-04-24 00:00:00",-0.922128
"Yield","2020-04-27 00:00:00",-0.926193
"Yield","2020-04-28 00:00:00",-0.899989
"Yield","2020-04-29 00:00:00",-0.933247
"Yield","2020-04-30 00:00:00",-0.980265
"Yield","2020-05-04 00:00:00",-1.048436
"Yield","2020-05-05 00:00:00",-1.013049
"Yield","2020-05-06 00:00:00",-0.997908
"Yield","2020-05-07 00:00:00",-0.968024
"Yield","2020-05-08 00:00:00",-0.996281
"Yield","2020-05-11 00:00:00",-0.957989
"Yield","2020-05-12 00:00:00",-0.947447
"Yield","2020-05-13 00:00:00",-0.922679
"Yield","2020-05-14 00:00:00",-0.908264
"Yield","2020-05-15 00:00:00",-0.924089
"Yield","2020-05-18 00:00:00",-0.932945
"Yield","2020-05-19 00:00:00",-0.901727
"Yield","2020-05-20 00:00:00",-0.918051
"Yield","2020-05-21 00:00:00",-0.913108
"Yield","2020-05-22 00:00:00",-0.91946
"Yield","2020-05-25 00:00:00",-0.929932
"Yield","2020-05-26 00:00:00",-0.889042
"Yield","2020-05-27 00:00:00",-0.90543
"Yield","2020-05-28 00:00:00",-0.891032
"Yield","2020-05-29 00:00:00",-0.903637
"Yield","2020-06-02 00:00:00",-0.932156
"Yield","2020-06-03 00:00:00",-0.942997
"Yield","2020-06-04 00:00:00",-0.900497
"Yield","2020-06-05 00:00:00",-0.945247
"Yield","2020-06-08 00:00:00",-0.935034
"Yield","2020-06-09 00:00:00",-0.959483
"Yield","2020-06-10 00:00:00",-0.943994
"Yield","2020-06-11 00:00:00",-0.982235
"Yield","2020-06-12 00:00:00",-0.953457
"Yield","2020-06-15 00:00:00",-0.962446
"Yield","2020-06-16 00:00:00",-0.954931
"Yield","2020-06-17 00:00:00",-0.928141
"Yield","2020-06-18 00:00:00",-0.932799
"Yield","2020-06-19 00:00:00",-0.964929
"Yield","2020-06-22 00:00:00",-0.981978
"Yield","2020-06-23 00:00:00",-0.998527
"Yield","2020-06-24 00:00:00",-1.026286
"Yield","2020-06-25 00:00:00",-1.043895
"Yield","2020-06-26 00:00:00",-1.042293
"Yield","2020-06-29 00:00:00",-1.054584
"Yield","2020-06-30 00:00:00",-1.064739
"Yield","2020-07-01 00:00:00",-1.046043
"Yield","2020-07-02 00:00:00",-1.034799
"Yield","2020-07-03 00:00:00",-1.071743
"Yield","2020-07-06 00:00:00",-1.077663
"Yield","2020-07-07 00:00:00",-1.062149
"Yield","2020-07-08 00:00:00",-1.064304
"Yield","2020-07-09 00:00:00",-1.08044
"Yield","2020-07-10 00:00:00",-1.078831
"Yield","2020-07-13 00:00:00",-1.057378
"Yield","2020-07-14 00:00:00",-1.033696
"Yield","2020-07-15 00:00:00",-1.106831
"Yield","2020-07-16 00:00:00",-1.110156
"Yield","2020-07-17 00:00:00",-1.132699
"Yield","2020-07-20 00:00:00",-1.10969
"Yield","2020-07-21 00:00:00",-1.166641
"Yield","2020-07-22 00:00:00",-1.215416
"Yield","2020-07-23 00:00:00",-1.236542
"Yield","2020-07-24 00:00:00",-1.185144
"Yield","2020-07-27 00:00:00",-1.202462
"Yield","2020-07-28 00:00:00",-1.227203
"Yield","2020-07-29 00:00:00",-1.23587
"Yield","2020-07-30 00:00:00",-1.269924
"Yield","2020-07-31 00:00:00",-1.302
"Yield","2020-08-03 00:00:00",-1.268015
"Yield","2020-08-04 00:00:00",-1.291164
"Yield","2020-08-05 00:00:00",-1.293434
"Yield","2020-08-06 00:00:00",-1.285776
"Yield","2020-08-07 00:00:00",-1.298648
"Yield","2020-08-10 00:00:00",-1.301594
"Yield","2020-08-11 00:00:00",-1.324793
"Yield","2020-08-12 00:00:00",-1.252907
"Yield","2020-08-13 00:00:00",-1.279116
"Yield","2020-08-14 00:00:00",-1.214325
"Yield","2020-08-17 00:00:00",-1.210712
"Yield","2020-08-18 00:00:00",-1.216219
"Yield","2020-08-19 00:00:00",-1.218477
"Yield","2020-08-20 00:00:00",-1.202455
"Yield","2020-08-21 00:00:00",-1.210605
"Yield","2020-08-24 00:00:00",-1.20371
"Yield","2020-08-25 00:00:00",-1.204338
"Yield","2020-08-26 00:00:00",-1.172258
"Yield","2020-08-27 00:00:00",-1.215034
"Yield","2020-08-28 00:00:00",-1.174101
"Yield","2020-08-31 00:00:00",-1.162197
"Yield","2020-09-01 00:00:00",-1.143074
"Yield","2020-09-02 00:00:00",-1.176566
"Yield","2020-09-03 00:00:00",-1.186645
"Yield","2020-09-04 00:00:00",-1.178422
"Yield","2020-09-07 00:00:00",-1.171426
"Yield","2020-09-08 00:00:00",-1.139039
"Yield","2020-09-09 00:00:00",-1.137987
"Yield","2020-09-10 00:00:00",-1.13317
"Yield","2020-09-11 00:00:00",-1.138138
"Yield","2020-09-14 00:00:00",-1.175757
"Yield","2020-09-15 00:00:00",-1.179686
"Yield","2020-09-16 00:00:00",-1.193538
"Yield","2020-09-17 00:00:00",-1.178869
"Yield","2020-09-18 00:00:00",-1.198742
"Yield","2020-09-21 00:00:00",-1.198353
"Yield","2020-09-22 00:00:00",-1.192356
"Yield","2020-09-23 00:00:00",-1.174726
"Yield","2020-09-24 00:00:00",-1.171607
"Yield","2020-09-25 00:00:00",-1.144958
"Yield","2020-09-28 00:00:00",-1.14284
"Yield","2020-09-29 00:00:00",-1.14011
"Yield","2020-09-30 00:00:00",-1.127344
"Yield","2020-10-01 00:00:00",-1.124128
"Yield","2020-10-02 00:00:00",-1.125803
"Yield","2020-10-05 00:00:00",-1.147119
"Yield","2020-10-06 00:00:00",-1.146057
"Yield","2020-10-07 00:00:00",-1.173472
"Yield","2020-10-08 00:00:00",-1.200476
"Yield","2020-10-09 00:00:00",-1.233905
"Yield","2020-10-12 00:00:00",-1.248585
"Yield","2020-10-13 00:00:00",-1.255931
"Yield","2020-10-14 00:00:00",-1.253259
"Yield","2020-10-15 00:00:00",-1.280349
"Yield","2020-10-16 00:00:00",-1.297048
"Yield","2020-10-19 00:00:00",-1.315127
"Yield","2020-10-20 00:00:00",-1.324173
"Yield","2020-10-21 00:00:00",-1.328217
"Yield","2020-10-22 00:00:00",-1.318637
"Yield","2020-10-23 00:00:00",-1.326999
"Yield","2020-10-26 01:00:00",-1.323395
"Yield","2020-10-27 01:00:00",-1.329126
"Yield","2020-10-28 01:00:00",-1.33821
"Yield","2020-10-29 01:00:00",-1.315186
"Yield","2020-10-30 01:00:00",-1.316865
"Yield","2020-11-02 01:00:00",-1.282935
"Yield","2020-11-03 01:00:00",-1.292051
"Yield","2020-11-04 01:00:00",-1.294431
"Yield","2020-11-05 01:00:00",-1.277942
"Yield","2020-11-06 01:00:00",-1.28639
"Yield","2020-11-09 01:00:00",-1.304676
"Yield","2020-11-10 01:00:00",-1.313825
"Yield","2020-11-11 01:00:00",-1.33142
"Yield","2020-11-12 01:00:00",-1.32512
"Yield","2020-11-13 01:00:00",-1.342023
"Yield","2020-11-16 01:00:00",-1.355303
"Yield","2020-11-17 01:00:00",-1.369553
"Yield","2020-11-18 01:00:00",-1.353382
"Yield","2020-11-19 01:00:00",-1.347102
"Yield","2020-11-20 01:00:00",-1.350492
"Yield","2020-11-23 01:00:00",-1.373994
"Yield","2020-11-24 01:00:00",-1.425505
"Yield","2020-11-25 01:00:00",-1.451609
"Yield","2020-11-26 01:00:00",-1.428585
"Yield","2020-11-27 01:00:00",-1.425199
"Yield","2020-11-30 01:00:00",-1.425045
"Yield","2020-12-01 01:00:00",-1.422424
"Yield","2020-12-02 01:00:00",-1.414705
"Yield","2020-12-03 01:00:00",-1.425509
"Yield","2020-12-04 01:00:00",-1.484887
"Yield","2020-12-07 01:00:00",-1.494967
"Yield","2020-12-08 01:00:00",-1.497471
"Yield","2020-12-09 01:00:00",-1.505062
"Yield","2020-12-10 01:00:00",-1.505812
"Yield","2020-12-11 01:00:00",-1.490526
"Yield","2020-12-14 01:00:00",-1.483637
"Yield","2020-12-15 01:00:00",-1.492955
"Yield","2020-12-16 01:00:00",-1.495469
"Yield","2020-12-17 01:00:00",-1.487676
"Yield","2020-12-18 01:00:00",-1.458643
"Yield","2020-12-21 01:00:00",-1.456813
"Yield","2020-12-22 01:00:00",-1.445617
"Yield","2020-12-23 01:00:00",-1.45565
"Yield","2020-12-28 01:00:00",-1.448652
"Yield","2020-12-29 01:00:00",-1.475224
"Yield","2021-01-04 01:00:00",-1.489557
"Yield","2021-01-05 01:00:00",-1.482623
"Yield","2021-01-06 01:00:00",-1.467914
"Yield","2021-01-07 01:00:00",-1.522105
"Yield","2021-01-08 01:00:00",-1.523827
"Yield","2021-01-11 01:00:00",-1.52033
"Yield","2021-01-12 01:00:00",-1.524618
"Yield","2021-01-13 01:00:00",-1.537536
"Yield","2021-01-14 01:00:00",-1.58493
"Yield","2021-01-15 01:00:00",-1.588375
"Yield","2021-01-18 01:00:00",-1.609077
"Yield","2021-01-19 01:00:00",-1.60824
"Yield","2021-01-20 01:00:00",-1.634963
"Yield","2021-01-21 01:00:00",-1.641112
"Yield","2021-01-22 01:00:00",-1.630768
"Yield","2021-01-25 01:00:00",-1.625661
"Yield","2021-01-26 01:00:00",-1.631741
"Yield","2021-01-27 01:00:00",-1.636098
"Yield","2021-01-28 01:00:00",-1.657837
"Yield","2021-01-29 01:00:00",-1.678565
"Yield","2021-02-01 01:00:00",-1.682148
"Yield","2021-02-02 01:00:00",-1.715889
"Yield","2021-02-03 01:00:00",-1.718563
"Yield","2021-02-04 01:00:00",-1.719687
"Yield","2021-02-05 01:00:00",-1.66774
"Yield","2021-02-08 01:00:00",-1.669765
"Yield","2021-02-09 01:00:00",-1.653138
"Yield","2021-02-10 01:00:00",-1.627937
"Yield","2021-02-11 01:00:00",-1.635894
"Yield","2021-02-12 01:00:00",-1.618436
"Yield","2021-02-15 01:00:00",-1.600996
"Yield","2021-02-16 01:00:00",-1.589625
"Yield","2021-02-17 01:00:00",-1.572966
"Yield","2021-02-18 01:00:00",-1.572094
"Yield","2021-02-19 01:00:00",-1.499815
"Yield","2021-02-22 01:00:00",-1.464318
"Yield","2021-02-23 01:00:00",-1.525339
"Yield","2021-02-24 01:00:00",-1.543868
"Yield","2021-02-25 01:00:00",-1.528779
"Yield","2021-02-26 01:00:00",-1.511061
"Yield","2021-03-01 01:00:00",-1.562382
"Yield","2021-03-02 01:00:00",-1.59686
"Yield","2021-03-03 01:00:00",-1.626013
"Yield","2021-03-04 01:00:00",-1.62346
"Yield","2021-03-05 01:00:00",-1.658774
"Yield","2021-03-08 01:00:00",-1.692394
"Yield","2021-03-09 01:00:00",-1.663346
"Yield","2021-03-10 01:00:00",-1.680182
"Yield","2021-03-11 01:00:00",-1.697345
"Yield","2021-03-12 01:00:00",-1.721885
"Yield","2021-03-15 01:00:00",-1.771439
"Yield","2021-03-16 01:00:00",-1.805348
"Yield","2021-03-17 01:00:00",-1.812168
"Yield","2021-03-18 01:00:00",-1.774676
"Yield","2021-03-19 01:00:00",-1.776441
"Yield","2021-03-22 01:00:00",-1.762536
"Yield","2021-03-23 01:00:00",-1.781224
"Yield","2021-03-24 01:00:00",-1.808745
"Yield","2021-03-25 01:00:00",-1.834797
"Yield","2021-03-26 01:00:00",-1.864798
"Yield","2021-03-29 00:00:00",-1.849249
"Yield","2021-03-30 00:00:00",-1.823756
"Yield","2021-03-31 00:00:00",-1.834265
"Yield","2021-04-01 00:00:00",-1.867954
"Yield","2021-04-06 00:00:00",-1.875395
"Yield","2021-04-07 00:00:00",-1.911893
"Yield","2021-04-08 00:00:00",-1.924015
"Yield","2021-04-09 00:00:00",-1.916927
"Yield","2021-04-12 00:00:00",-1.913786
"Yield","2021-04-13 00:00:00",-1.900664
"Yield","2021-04-14 00:00:00",-1.875051
"Yield","2021-04-15 00:00:00",-1.851482
"Yield","2021-04-16 00:00:00",-1.842545
"Yield","2021-04-19 00:00:00",-1.839283
"Yield","2021-04-20 00:00:00",-1.818826
"Yield","2021-04-21 00:00:00",-1.859304
"Yield","2021-04-22 00:00:00",-1.849946
"Yield","2021-04-23 00:00:00",-1.84097
"Yield","2021-04-26 00:00:00",-1.834096
"Yield","2021-04-27 00:00:00",-1.831551
"Yield","2021-04-28 00:00:00",-1.852402
"Yield","2021-04-29 00:00:00",-1.861007
"Yield","2021-04-30 00:00:00",-1.898786
"Yield","2021-05-03 00:00:00",-1.841502
"Yield","2021-05-04 00:00:00",-1.869638
"Yield","2021-05-05 00:00:00",-1.88875
"Yield","2021-05-06 00:00:00",-1.888412
"Yield","2021-05-07 00:00:00",-1.886606
"Yield","2021-05-10 00:00:00",-1.923102
"Yield","2021-05-11 00:00:00",-1.936844
"Yield","2021-05-12 00:00:00",-1.934354
"Yield","2021-05-13 00:00:00",-1.901512
"Yield","2021-05-14 00:00:00",-1.88701
"Yield","2021-05-17 00:00:00",-1.883753
"Yield","2021-05-18 00:00:00",-1.914803
"Yield","2021-05-19 00:00:00",-1.90593
"Yield","2021-05-20 00:00:00",-1.797929
"Yield","2021-05-21 00:00:00",-1.768604
"Yield","2021-05-25 00:00:00",-1.82491
"Yield","2021-05-26 00:00:00",-1.844292
"Yield","2021-05-27 00:00:00",-1.801628
"Yield","2021-05-28 00:00:00",-1.79979
"Yield","2021-05-31 00:00:00",-1.831329
"Yield","2021-06-01 00:00:00",-1.839756
"Yield","2021-06-02 00:00:00",-1.837157
"Yield","2021-06-04 00:00:00",-1.877201
"Yield","2021-06-07 00:00:00",-1.905151
"Yield","2021-06-08 00:00:00",-1.874987
"Yield","2021-06-09 00:00:00",-1.90739
"Yield","2021-06-10 00:00:00",-1.868327
"Yield","2021-06-11 00:00:00",-1.908916
"Yield","2021-06-14 00:00:00",-1.903785
"Yield","2021-06-15 00:00:00",-1.882734
"Yield","2021-06-16 00:00:00",-1.889395
"Yield","2021-06-17 00:00:00",-1.788685
"Yield","2021-06-18 00:00:00",-1.792413
"Yield","2021-06-21 00:00:00",-1.699125
"Yield","2021-06-22 00:00:00",-1.718901
"Yield","2021-06-23 00:00:00",-1.742425
"Yield","2021-06-24 00:00:00",-1.760553
"Yield","2021-06-25 00:00:00",-1.738035
"Yield","2021-06-28 00:00:00",-1.755144
"Yield","2021-06-29 00:00:00",-1.744914
"Yield","2021-06-30 00:00:00",-1.783545
"Yield","2021-07-01 00:00:00",-1.760399
"Yield","2021-07-02 00:00:00",-1.784866
"Yield","2021-07-05 00:00:00",-1.805822
"Yield","2021-07-06 00:00:00",-1.82759
"Yield","2021-07-07 00:00:00",-1.838085
"Yield","2021-07-08 00:00:00",-1.788594
"Yield","2021-07-09 00:00:00",-1.803695
"Yield","2021-07-12 00:00:00",-1.813417
"Yield","2021-07-13 00:00:00",-1.806949
"Yield","2021-07-14 00:00:00",-1.804253
"Yield","2021-07-15 00:00:00",-1.808463
"Yield","2021-07-16 00:00:00",-1.816987
"Yield","2021-07-19 00:00:00",-1.817283
"Yield","2021-07-20 00:00:00",-1.808891
"Yield","2021-07-21 00:00:00",-1.81568
"Yield","2021-07-22 00:00:00",-1.828482
"Yield","2021-07-23 00:00:00",-1.834184
"Yield","2021-07-26 00:00:00",-1.855417
"Yield","2021-07-27 00:00:00",-1.892627
"Yield","2021-07-28 00:00:00",-1.927719
"Yield","2021-07-29 00:00:00",-1.988252
"Yield","2021-07-30 00:00:00",-1.993926
"Yield","2021-08-02 00:00:00",-1.99255
"Yield","2021-08-03 00:00:00",-2.003227
"Yield","2021-08-04 00:00:00",-2.017697
"Yield","2021-08-05 00:00:00",-2.019469
"Yield","2021-08-06 00:00:00",-2.015675
"Yield","2021-08-09 00:00:00",-1.978191
"Yield","2021-08-10 00:00:00",-2.000333
"Yield","2021-08-11 00:00:00",-2.020574
"Yield","2021-08-12 00:00:00",-2.05281
"Yield","2021-08-13 00:00:00",-2.054712
"Yield","2021-08-16 00:00:00",-2.055309
"Yield","2021-08-17 00:00:00",-2.054656
"Yield","2021-08-18 00:00:00",-2.054002
"Yield","2021-08-19 00:00:00",-2.027182
"Yield","2021-08-23 00:00:00",-2.008582
"Yield","2021-08-24 00:00:00",-2.044314
"Yield","2021-08-25 00:00:00",-2.043649
"Yield","2021-08-26 00:00:00",-2.035888
"Yield","2021-08-27 00:00:00",-2.020515
"Yield","2021-08-30 00:00:00",-2.040312
"Yield","2021-08-31 00:00:00",-2.039641
"Yield","2021-09-01 00:00:00",-2.04667
"Yield","2021-09-02 00:00:00",-2.044666
"Yield","2021-09-03 00:00:00",-2.088967
"Yield","2021-09-06 00:00:00",-2.101166
"Yield","2021-09-07 00:00:00",-2.179331
"Yield","2021-09-08 00:00:00",-2.123017
"Yield","2021-09-09 00:00:00",-2.142367
"Yield","2021-09-10 00:00:00",-2.200072
"Yield","2021-09-13 00:00:00",-2.279519
"Yield","2021-09-14 00:00:00",-2.256007
"Yield","2021-09-15 00:00:00",-2.238196
"Yield","2021-09-16 00:00:00",-2.238495
"Yield","2021-09-17 00:00:00",-2.250041
"Yield","2021-09-20 00:00:00",-2.229697
"Yield","2021-09-21 00:00:00",-2.233007
"Yield","2021-09-22 00:00:00",-2.228598
"Yield","2021-09-23 00:00:00",-2.203704
"Yield","2021-09-24 00:00:00",-2.205642
"Yield","2021-09-27 00:00:00",-2.175376
"Yield","2021-09-28 00:00:00",-2.289161
"Yield","2021-09-29 00:00:00",-2.267367
"Yield","2021-09-30 00:00:00",-2.236658
"Yield","2021-10-01 00:00:00",-2.27742
"Yield","2021-10-04 00:00:00",-2.303536
"Yield","2021-10-05 00:00:00",-2.384319
"Yield","2021-10-06 00:00:00",-2.484068
"Yield","2021-10-07 00:00:00",-2.32628
"Yield","2021-10-08 00:00:00",-2.345694
"Yield","2021-10-11 00:00:00",-2.31557
"Yield","2021-10-12 00:00:00",-2.311175
"Yield","2021-10-13 00:00:00",-2.322367
"Yield","2021-10-14 00:00:00",-2.311116
"Yield","2021-10-15 00:00:00",-2.350141
"Yield","2021-10-18 00:00:00",-2.355043
"Yield","2021-10-19 00:00:00",-2.350664
"Yield","2021-10-20 00:00:00",-2.3365
"Yield","2021-10-21 00:00:00",-2.331115
"Yield","2021-10-22 00:00:00",-2.372237
"Yield","2021-10-25 00:00:00",-2.412396
"Yield","2021-10-26 00:00:00",-2.45298
"Yield","2021-10-27 00:00:00",-2.444761
"Yield","2021-10-28 00:00:00",-2.365045
"Yield","2021-10-29 00:00:00",-2.220942
"Yield","2021-11-01 01:00:00",-2.188009
"Yield","2021-11-02 01:00:00",-2.243037
"Yield","2021-11-03 01:00:00",-2.204723
"Yield","2021-11-04 01:00:00",-2.204952
"Yield","2021-11-05 01:00:00",-2.300371
"Yield","2021-11-08 01:00:00",-2.364731
"Yield","2021-11-09 01:00:00",-2.443269
"Yield","2021-11-10 01:00:00",-2.409287
"Yield","2021-11-11 01:00:00",-2.404188
"Yield","2021-11-12 01:00:00",-2.378222
"Yield","2021-11-15 01:00:00",-2.414988
"Yield","2021-11-16 01:00:00",-2.446256
"Yield","2021-11-17 01:00:00",-2.483448
"Yield","2021-11-18 01:00:00",-2.456481
"Yield","2021-11-19 01:00:00",-2.452512
"Yield","2021-11-22 01:00:00",-2.385957
"Yield","2021-11-23 01:00:00",-2.279565
"Yield","2021-11-24 01:00:00",-2.298907
"Yield","2021-11-25 01:00:00",-2.263083
"Yield","2021-11-26 01:00:00",-2.305361
"Yield","2021-11-29 01:00:00",-2.300279
"Yield","2021-11-30 01:00:00",-2.360119
"Yield","2021-12-01 01:00:00",-2.30325
"Yield","2021-12-02 01:00:00",-2.265242
"Yield","2021-12-03 01:00:00",-2.271317
"Yield","2021-12-06 01:00:00",-2.284394
"Yield","2021-12-07 01:00:00",-2.283848
"Yield","2021-12-08 01:00:00",-2.311682
"Yield","2021-12-09 01:00:00",-2.277589
"Yield","2021-12-10 01:00:00",-2.271488
"Yield","2021-12-13 01:00:00",-2.294803
"Yield","2021-12-14 01:00:00",-2.298333
"Yield","2021-12-15 01:00:00",-2.283528
"Yield","2021-12-16 01:00:00",-2.28596
"Yield","2021-12-17 01:00:00",-2.300253
"Yield","2021-12-20 01:00:00",-2.307347
"Yield","2021-12-21 01:00:00",-2.312944
"Yield","2021-12-22 01:00:00",-2.330812
"Yield","2021-12-23 01:00:00",-2.361988
"Yield","2021-12-27 01:00:00",-2.311792
"Yield","2021-12-28 01:00:00",-2.288646
"Yield","2021-12-29 01:00:00",-2.255132
"Yield","2021-12-30 01:00:00",-2.263724
"Yield","2022-01-03 01:00:00",-2.246022
"Yield","2022-01-04 01:00:00",-2.237146
"Yield","2022-01-05 01:00:00",-2.215798
"Yield","2022-01-06 01:00:00",-2.138892
"Yield","2022-01-07 01:00:00",-2.176466
"Yield","2022-01-10 01:00:00",-2.152195
"Yield","2022-01-11 01:00:00",-2.153628
"Yield","2022-01-12 01:00:00",-2.175986
"Yield","2022-01-13 01:00:00",-2.144685
"Yield","2022-01-14 01:00:00",-2.15308
"Yield","2022-01-17 01:00:00",-2.147551
"Yield","2022-01-18 01:00:00",-2.153192
"Yield","2022-01-19 01:00:00",-2.125153
"Yield","2022-01-20 01:00:00",-2.133651
"Yield","2022-01-21 01:00:00",-2.146312
"Yield","2022-01-24 01:00:00",-2.174521
"Yield","2022-01-25 01:00:00",-2.199183
"Yield","2022-01-26 01:00:00",-2.202768
"Yield","2022-01-27 01:00:00",-2.17972
"Yield","2022-01-28 01:00:00",-2.240991
"Yield","2022-01-31 01:00:00",-2.326195
"Yield","2022-02-01 01:00:00",-2.300383
"Yield","2022-02-02 01:00:00",-2.263938
"Yield","2022-02-03 01:00:00",-2.22189
"Yield","2022-02-04 01:00:00",-1.997745
"Yield","2022-02-07 01:00:00",-1.946631
"Yield","2022-02-08 01:00:00",-2.008277
"Yield","2022-02-09 01:00:00",-1.9838
"Yield","2022-02-10 01:00:00",-1.994339
"Yield","2022-02-11 01:00:00",-1.994339
"Yield","2022-02-14 01:00:00",-2.13918
"Yield","2022-02-15 01:00:00",-2.119159
"Yield","2022-02-16 01:00:00",-2.077547
"Yield","2022-02-17 01:00:00",-2.114174
"Yield","2022-02-18 01:00:00",-2.187331
"Yield","2022-02-21 01:00:00",-2.235421
"Yield","2022-02-22 01:00:00",-2.390877
"Yield","2022-02-23 01:00:00",-2.272811
"Yield","2022-02-24 01:00:00",-2.601244
"Yield","2022-02-25 01:00:00",-2.613913
"Yield","2022-02-28 01:00:00",-2.585739
"Yield","2022-03-01 01:00:00",-2.823278
"Yield","2022-03-02 01:00:00",-3.124291
"Yield","2022-03-03 01:00:00",-3.085149
"Yield","2022-03-04 01:00:00",-3.109969
"Yield","2022-03-07 01:00:00",-3.483115
"Yield","2022-03-08 01:00:00",-3.428506
"Yield","2022-03-09 01:00:00",-3.326568
"Yield","2022-03-10 01:00:00",-3.120607
"Yield","2022-03-11 01:00:00",-2.957922
"Yield","2022-03-14 01:00:00",-2.919963
"Yield","2022-03-15 01:00:00",-2.774154
"Yield","2022-03-16 01:00:00",-2.722956
"Yield","2022-03-17 01:00:00",-2.63243
"Yield","2022-03-18 01:00:00",-2.788146
"Yield","2022-03-21 01:00:00",-2.749386
"Yield","2022-03-22 01:00:00",-2.770469
"Yield","2022-03-23 01:00:00",-2.857492
"Yield","2022-03-24 01:00:00",-2.944067
"Yield","2022-03-25 01:00:00",-2.941949
"Yield","2022-03-28 00:00:00",-2.831098
"Yield","2022-03-29 00:00:00",-2.794574
"Yield","2022-03-30 00:00:00",-2.843557
"Yield","2022-03-31 00:00:00",-2.819474
